payment_id,transaction_id,payment_date,method,amount_usd
PAY_00406,TX_00248,2024-02-22 00:10:21,Credit Card,196
PAY_00407,TX_03261,2024-04-28 02:38:21,Credit Card,138
PAY_00408,TX_00568,2024-04-04 20:09:14,Bank Transfer,209
PAY_00409,TX_03810,2024-09-17 10:05:40,PayPal,121
PAY_00410,TX_01189,2024-01-25 00:22:00,Bank Transfer,384
PAY_00411,TX_02596,2024-07-20 01:16:03,Bank Transfer,480
PAY_00412,TX_01354,2024-04-22 15:01:26,PayPal,98
PAY_00413,TX_03613,2024-10-01 07:41:50,Credit Card,341
PAY_00414,TX_00981,2024-11-01 22:37:56,Credit Card,158
PAY_00415,TX_04966,2024-08-28 03:43:26,Bank Transfer,355
PAY_00416,TX_00169,2024-06-16 07:09:16,PayPal,421
PAY_00417,TX_03165,2024-01-27 14:12:30,Bank Transfer,245
PAY_00418,TX_02672,2024-10-31 16:12:08,Bank Transfer,285
PAY_00419,TX_00379,2024-12-20 12:32:12,PayPal,352
PAY_00420,TX_01933,2024-06-30 05:03:39,PayPal,243
PAY_00421,TX_00194,2024-05-10 01:54:31,Credit Card,79
PAY_00422,TX_00264,2024-08-07 04:32:14,Bank Transfer,283
PAY_00423,TX_01472,2024-03-23 12:17:27,PayPal,474
PAY_00424,TX_02016,2024-04-27 14:02:33,PayPal,67
PAY_00425,TX_04617,2024-02-04 00:33:29,PayPal,100
PAY_00426,TX_01301,2024-08-15 12:17:22,PayPal,316
PAY_00427,TX_03201,2024-09-01 13:14:32,Bank Transfer,494
PAY_00428,TX_03374,2024-08-07 17:17:11,Bank Transfer,398
PAY_00429,TX_00574,2024-03-16 23:53:54,Bank Transfer,27
PAY_00430,TX_01538,2024-10-14 10:33:13,PayPal,368
PAY_00431,TX_01384,2024-11-30 06:45:36,Credit Card,268
PAY_00432,TX_01381,2024-05-12 20:23:24,PayPal,263
PAY_00433,TX_03538,2024-02-26 14:24:03,Bank Transfer,184
PAY_00434,TX_03160,2024-03-10 21:43:19,Bank Transfer,366
PAY_00435,TX_01524,2024-07-04 22:58:29,Bank Transfer,440
PAY_00436,TX_04992,2024-11-14 03:49:29,Credit Card,339
PAY_00437,TX_04613,2024-10-20 11:45:24,Credit Card,206
PAY_00438,TX_03933,2024-04-12 19:19:52,Bank Transfer,268
PAY_00439,TX_03623,2024-08-05 11:50:29,PayPal,146
PAY_00440,TX_00896,2024-03-02 19:16:45,Bank Transfer,107
PAY_00441,TX_03394,2024-11-12 20:34:36,Bank Transfer,64
PAY_00442,TX_00465,2024-01-15 14:52:58,Credit Card,419
PAY_00443,TX_01611,2024-12-05 22:15:38,Credit Card,301
PAY_00444,TX_00613,2024-05-31 03:43:54,Credit Card,265
PAY_00445,TX_03213,2024-02-10 01:30:23,Credit Card,434
PAY_00446,TX_00605,2024-06-25 03:17:01,Bank Transfer,430
PAY_00447,TX_00621,2024-08-15 00:38:50,PayPal,237
PAY_00448,TX_02603,2024-04-14 04:22:42,Bank Transfer,446
PAY_00449,TX_02184,2024-01-18 13:29:57,Bank Transfer,34
PAY_00450,TX_03801,2024-04-09 20:58:03,PayPal,275
PAY_00451,TX_00156,2024-09-04 20:14:50,Bank Transfer,333
PAY_00452,TX_03354,2024-10-08 12:13:47,PayPal,196
PAY_00453,TX_03912,2024-11-17 21:04:03,Credit Card,354
PAY_00454,TX_02918,2024-05-13 15:10:28,Credit Card,234
PAY_00455,TX_03118,2024-07-17 13:12:21,Credit Card,44
PAY_00456,TX_02716,2024-01-22 22:38:48,PayPal,343
PAY_00457,TX_04340,2024-12-08 10:37:06,Bank Transfer,311
PAY_00458,TX_00450,2024-05-08 17:40:32,Credit Card,136
PAY_00459,TX_04850,2024-10-01 03:46:57,Credit Card,99
PAY_00460,TX_04502,2024-05-01 06:50:15,Bank Transfer,194
PAY_00461,TX_03962,2024-07-27 23:04:03,Credit Card,251
PAY_00462,TX_01070,2024-12-11 05:57:42,Credit Card,334
PAY_00463,TX_04018,2024-03-04 23:40:33,PayPal,488
PAY_00464,TX_04845,2024-04-24 12:46:02,Bank Transfer,455
PAY_00465,TX_03592,2024-07-27 16:10:33,PayPal,59
PAY_00466,TX_02820,2024-10-13 23:58:05,Credit Card,190
PAY_00467,TX_02286,2024-01-01 16:47:08,Credit Card,136
PAY_00468,TX_02036,2024-01-11 22:28:09,Bank Transfer,203
PAY_00469,TX_01191,2024-08-04 22:42:23,Credit Card,100
PAY_00470,TX_01400,2024-05-26 12:33:31,PayPal,406
PAY_00471,TX_03741,2024-07-01 15:50:53,PayPal,90
PAY_00472,TX_02249,2024-12-01 02:08:43,Bank Transfer,159
PAY_00473,TX_02794,2024-02-11 01:44:08,Bank Transfer,212
PAY_00474,TX_00724,2024-05-15 12:51:10,Credit Card,190
PAY_00475,TX_01442,2024-04-22 03:13:42,Bank Transfer,120
PAY_00476,TX_04821,2024-02-28 00:23:05,Bank Transfer,89
PAY_00477,TX_00087,2024-08-10 07:39:40,Credit Card,193
PAY_00478,TX_04150,2024-10-22 17:26:50,Credit Card,463
PAY_00479,TX_01752,2024-02-11 00:36:32,PayPal,208
PAY_00480,TX_03421,2024-02-28 00:22:09,PayPal,452
PAY_00481,TX_04838,2024-07-14 04:00:56,Bank Transfer,234
PAY_00482,TX_02484,2024-02-25 14:09:29,Credit Card,44
PAY_00483,TX_03213,2024-04-03 14:56:06,Bank Transfer,108
PAY_00484,TX_03923,2024-04-10 03:56:42,PayPal,150
PAY_00485,TX_02490,2024-01-25 08:52:50,Bank Transfer,215
PAY_00486,TX_01487,2024-09-29 02:43:26,PayPal,338
PAY_00487,TX_03528,2024-04-01 10:08:15,PayPal,305
PAY_00488,TX_00073,2024-07-22 01:09:40,Bank Transfer,244
PAY_00489,TX_00725,2024-02-13 23:43:12,PayPal,368
PAY_00490,TX_03755,2024-09-16 00:31:40,PayPal,407
PAY_00491,TX_02996,2024-07-23 14:27:37,Credit Card,353
PAY_00492,TX_04366,2024-05-19 22:50:10,Bank Transfer,360
PAY_00493,TX_00219,2024-11-26 12:30:50,Bank Transfer,346
PAY_00494,TX_00547,2024-10-06 10:34:59,Bank Transfer,168
PAY_00495,TX_03730,2024-03-13 20:30:11,PayPal,90
PAY_00496,TX_01969,2024-03-06 08:06:46,PayPal,148
PAY_00497,TX_04517,2024-08-18 02:32:36,PayPal,463
PAY_00498,TX_01260,2024-06-04 01:53:12,Bank Transfer,309
PAY_00499,TX_02934,2024-01-23 16:59:02,Credit Card,106
PAY_00500,TX_02510,2024-01-02 11:42:09,Bank Transfer,406
PAY_00501,TX_04009,2024-07-05 13:47:08,Bank Transfer,37
PAY_00502,TX_04073,2024-04-18 20:17:14,Bank Transfer,62
PAY_00503,TX_04681,2024-12-20 11:05:14,Credit Card,95
PAY_00504,TX_01563,2024-03-02 04:55:11,Bank Transfer,353
PAY_00505,TX_02086,2024-01-19 14:44:23,Credit Card,60
PAY_00506,TX_01790,2024-12-10 14:23:22,Credit Card,495
PAY_00507,TX_03670,2024-09-26 22:52:49,Bank Transfer,381
PAY_00508,TX_02482,2024-08-26 23:41:10,Bank Transfer,384
PAY_00509,TX_03431,2024-01-29 03:28:20,Bank Transfer,299
PAY_00510,TX_00205,2024-08-15 05:45:45,PayPal,299
PAY_00511,TX_00742,2024-09-05 10:27:49,Credit Card,278
PAY_00512,TX_02889,2024-05-15 21:19:59,Bank Transfer,462
PAY_00513,TX_03495,2024-06-10 08:52:10,Credit Card,461
PAY_00514,TX_04264,2024-08-10 00:18:11,PayPal,348
PAY_00515,TX_04738,2024-06-21 11:15:32,PayPal,43
PAY_00516,TX_01106,2024-02-04 12:00:59,Bank Transfer,469
PAY_00517,TX_01824,2024-02-01 21:38:44,Credit Card,394
PAY_00518,TX_02648,2024-10-23 00:31:50,PayPal,315
PAY_00519,TX_04198,2024-06-04 00:22:02,PayPal,495
PAY_00520,TX_00089,2024-11-23 19:31:23,Credit Card,346
PAY_00521,TX_03382,2024-10-27 16:57:19,PayPal,412
PAY_00522,TX_04704,2024-12-20 03:56:35,Credit Card,128
PAY_00523,TX_03512,2024-12-27 04:59:32,Bank Transfer,378
PAY_00524,TX_02207,2024-08-29 01:14:21,Credit Card,463
PAY_00525,TX_03186,2024-08-29 13:22:21,Bank Transfer,442
PAY_00526,TX_04382,2024-04-10 22:20:35,Credit Card,308
PAY_00527,TX_00865,2024-01-05 18:22:11,PayPal,437
PAY_00528,TX_00055,2024-01-26 08:35:58,Bank Transfer,337
PAY_00529,TX_04672,2024-11-03 23:46:15,Credit Card,360
PAY_00530,TX_02081,2024-05-31 10:50:02,Bank Transfer,336
PAY_00531,TX_00558,2024-12-19 18:18:12,Credit Card,368
PAY_00532,TX_04827,2024-03-13 02:13:16,Credit Card,46
PAY_00533,TX_00993,2024-02-23 14:56:40,Bank Transfer,145
PAY_00534,TX_04897,2024-07-13 08:02:28,Bank Transfer,420
PAY_00535,TX_04292,2024-01-03 09:21:51,Bank Transfer,335
PAY_00536,TX_00448,2024-03-03 18:25:59,PayPal,189
PAY_00537,TX_01822,2024-05-13 03:48:50,Credit Card,66
PAY_00538,TX_03820,2024-10-11 04:38:03,Credit Card,387
PAY_00539,TX_02973,2024-05-09 14:54:30,Bank Transfer,362
PAY_00540,TX_00092,2024-02-15 08:33:52,Credit Card,200
PAY_00541,TX_00608,2024-05-01 23:41:02,Credit Card,384
PAY_00542,TX_01252,2024-10-27 11:30:54,Credit Card,424
PAY_00543,TX_00286,2024-02-23 06:40:52,Bank Transfer,411
PAY_00544,TX_02922,2024-04-02 06:02:09,Credit Card,92
PAY_00545,TX_03307,2024-05-05 09:25:27,Credit Card,141
PAY_00546,TX_00102,2024-05-12 14:58:03,PayPal,372
PAY_00547,TX_03836,2024-08-04 07:59:32,PayPal,205
PAY_00548,TX_04236,2024-04-28 21:49:17,Bank Transfer,343
PAY_00549,TX_04931,2024-06-21 13:10:26,Credit Card,338
PAY_00550,TX_01679,2024-09-26 05:23:41,Credit Card,462
PAY_00551,TX_03824,2024-08-07 17:20:28,PayPal,101
PAY_00552,TX_00535,2024-06-15 00:19:12,Bank Transfer,499
PAY_00553,TX_00016,2024-04-10 11:43:57,Bank Transfer,49
PAY_00554,TX_00561,2024-11-24 07:25:03,Credit Card,300
PAY_00555,TX_02926,2024-09-05 15:26:33,PayPal,140
PAY_00556,TX_02384,2024-06-19 05:11:58,PayPal,372
PAY_00557,TX_00910,2024-04-21 03:03:21,PayPal,374
PAY_00558,TX_01414,2024-09-30 15:54:49,Credit Card,125
PAY_00559,TX_00119,2024-02-01 13:09:49,Credit Card,331
PAY_00560,TX_04063,2024-06-02 18:10:50,Credit Card,437
PAY_00561,TX_03114,2024-03-04 21:48:09,PayPal,453
PAY_00562,TX_03061,2024-11-09 05:35:07,Bank Transfer,149
PAY_00563,TX_01492,2024-04-03 10:44:14,Credit Card,224
PAY_00564,TX_02097,2024-10-26 20:07:03,Credit Card,72
PAY_00565,TX_02255,2024-11-06 00:41:30,Bank Transfer,401
PAY_00566,TX_00514,2024-10-07 00:52:20,Bank Transfer,316
PAY_00567,TX_01234,2024-03-12 18:15:36,PayPal,298
PAY_00568,TX_04133,2024-08-25 01:53:14,Credit Card,208
PAY_00569,TX_01480,2024-09-17 00:05:02,PayPal,234
PAY_00570,TX_03350,2024-05-09 11:50:46,Credit Card,50
PAY_00571,TX_01541,2024-11-08 23:09:30,PayPal,469
PAY_00572,TX_00130,2024-07-20 07:48:28,PayPal,277
PAY_00573,TX_03717,2024-05-17 15:35:44,Bank Transfer,472
PAY_00574,TX_03744,2024-09-11 09:22:30,Credit Card,79
PAY_00575,TX_01772,2024-03-06 11:26:50,Bank Transfer,97
PAY_00576,TX_04455,2024-01-27 21:14:14,Bank Transfer,42
PAY_00577,TX_03076,2024-11-23 16:54:32,Bank Transfer,204
PAY_00578,TX_00506,2024-03-18 03:04:49,Credit Card,54
PAY_00579,TX_04914,2024-11-17 06:22:46,PayPal,20
PAY_00580,TX_04890,2024-05-22 14:39:13,PayPal,124
PAY_00581,TX_00839,2024-06-07 10:20:13,Credit Card,195
PAY_00582,TX_03872,2024-01-31 07:31:55,Credit Card,68
PAY_00583,TX_04719,2024-05-08 16:23:53,PayPal,187
PAY_00584,TX_02677,2024-07-22 15:06:57,PayPal,337
PAY_00585,TX_00097,2024-03-23 16:12:04,Bank Transfer,290
PAY_00586,TX_01964,2024-07-12 17:59:27,PayPal,177
PAY_00587,TX_02867,2024-12-17 16:23:04,Bank Transfer,40
PAY_00588,TX_04027,2024-08-07 15:03:04,PayPal,411
PAY_00589,TX_00599,2024-01-24 00:28:16,PayPal,410
PAY_00590,TX_02982,2024-02-15 09:34:34,PayPal,124
PAY_00591,TX_03964,2024-09-19 03:42:05,Bank Transfer,309
PAY_00592,TX_00429,2024-09-29 08:39:18,Bank Transfer,140
PAY_00593,TX_03782,2024-10-07 18:17:29,PayPal,211
PAY_00594,TX_01325,2024-02-02 02:42:05,Bank Transfer,445
PAY_00595,TX_02591,2024-04-07 10:31:37,Bank Transfer,248
PAY_00596,TX_02415,2024-11-02 12:18:35,Bank Transfer,200
PAY_00597,TX_01768,2024-09-19 22:11:25,Bank Transfer,371
PAY_00598,TX_01517,2024-08-27 21:34:10,Credit Card,244
PAY_00599,TX_01340,2024-11-28 22:03:53,Bank Transfer,473
PAY_00600,TX_04095,2024-11-06 03:48:32,PayPal,253
PAY_00601,TX_04660,2024-10-27 14:50:09,Bank Transfer,285
PAY_00602,TX_03404,2024-05-26 20:20:05,PayPal,365
PAY_00603,TX_02547,2024-02-08 06:07:09,Bank Transfer,333
PAY_00604,TX_00977,2024-11-27 09:10:49,PayPal,384
PAY_00605,TX_01615,2024-05-12 01:25:05,Credit Card,237
PAY_00606,TX_01585,2024-05-21 13:48:17,PayPal,230
PAY_00607,TX_04062,2024-12-03 19:30:59,Bank Transfer,118
PAY_00608,TX_04652,2024-01-31 06:31:46,Bank Transfer,128
PAY_00609,TX_01271,2024-05-18 08:15:19,PayPal,407
PAY_00610,TX_00219,2024-01-17 22:31:58,Credit Card,364
PAY_00611,TX_00534,2024-04-22 01:48:23,Bank Transfer,272
PAY_00612,TX_01496,2024-08-30 18:43:17,Bank Transfer,411
PAY_00613,TX_01374,2024-10-24 09:34:11,PayPal,31
PAY_00614,TX_04140,2024-01-22 21:46:14,PayPal,137
PAY_00615,TX_03824,2024-12-01 13:13:28,Credit Card,107
PAY_00616,TX_03950,2024-12-07 22:16:12,PayPal,363
PAY_00617,TX_00065,2024-03-26 22:48:01,Bank Transfer,228
PAY_00618,TX_04342,2024-03-08 15:17:41,PayPal,428
PAY_00619,TX_03143,2024-01-28 23:18:30,Credit Card,430
PAY_00620,TX_01725,2024-02-17 04:14:24,Credit Card,149
PAY_00621,TX_02206,2024-10-30 04:52:21,Bank Transfer,348
PAY_00622,TX_02986,2024-09-19 10:23:11,PayPal,202
PAY_00623,TX_03914,2024-01-28 01:56:23,Bank Transfer,461
PAY_00624,TX_01049,2024-01-06 17:33:32,Credit Card,436
PAY_00625,TX_03655,2024-03-07 14:43:34,Credit Card,102
PAY_00626,TX_02873,2024-10-15 04:26:57,PayPal,273
PAY_00627,TX_04256,2024-02-28 12:01:17,PayPal,452
PAY_00628,TX_01005,2024-03-12 08:43:29,Bank Transfer,24
PAY_00629,TX_02123,2024-08-28 14:05:23,Credit Card,322
PAY_00630,TX_04575,2024-12-26 09:27:42,Bank Transfer,487
PAY_00631,TX_03982,2024-04-19 02:31:32,Bank Transfer,43
PAY_00632,TX_04483,2024-03-06 04:10:28,Bank Transfer,140
PAY_00633,TX_00472,2024-09-05 11:30:53,Credit Card,114
PAY_00634,TX_03406,2024-09-10 06:26:55,PayPal,447
PAY_00635,TX_00309,2024-03-29 07:48:30,Credit Card,471
PAY_00636,TX_02935,2024-02-08 21:07:22,Bank Transfer,243
PAY_00637,TX_04797,2024-12-27 02:05:53,Credit Card,258
PAY_00638,TX_03048,2024-04-20 01:01:10,Bank Transfer,246
PAY_00639,TX_01922,2024-02-14 09:44:55,Bank Transfer,161
PAY_00640,TX_03000,2024-01-03 19:41:49,PayPal,439
PAY_00641,TX_02018,2024-02-24 03:15:29,Bank Transfer,70
PAY_00642,TX_04882,2024-12-17 06:44:19,Credit Card,409
PAY_00643,TX_01479,2024-03-07 02:00:46,PayPal,164
PAY_00644,TX_02353,2024-05-12 01:42:35,PayPal,357
PAY_00645,TX_04198,2024-09-12 15:01:14,PayPal,347
PAY_00646,TX_04871,2024-06-02 11:37:30,PayPal,326
PAY_00647,TX_03460,2024-11-15 05:44:34,PayPal,71
PAY_00648,TX_03755,2024-04-06 16:32:31,Credit Card,31
PAY_00649,TX_01232,2024-04-11 04:35:47,Bank Transfer,356
PAY_00650,TX_03121,2024-01-23 07:34:07,Bank Transfer,114
PAY_00651,TX_00572,2024-05-07 12:57:41,Bank Transfer,390
PAY_00652,TX_03590,2024-06-08 02:13:21,Bank Transfer,148
PAY_00653,TX_00148,2024-09-17 07:21:29,PayPal,30
PAY_00654,TX_03444,2024-05-31 16:40:21,Bank Transfer,291
PAY_00655,TX_00597,2024-04-22 18:18:48,Bank Transfer,376
PAY_00656,TX_01071,2024-03-11 03:06:51,PayPal,388
PAY_00657,TX_03746,2024-05-26 22:33:15,PayPal,111
PAY_00658,TX_04251,2024-10-29 23:03:22,PayPal,28
PAY_00659,TX_04326,2024-11-06 00:02:31,Bank Transfer,394
PAY_00660,TX_03372,2024-09-08 20:07:26,PayPal,142
PAY_00661,TX_00158,2024-02-07 16:28:46,PayPal,283
PAY_00662,TX_00923,2024-02-02 06:18:53,Credit Card,300
PAY_00663,TX_03319,2024-11-14 03:58:40,Credit Card,477
PAY_00664,TX_02347,2024-03-16 10:47:04,Bank Transfer,443
PAY_00665,TX_04051,2024-03-03 04:21:31,PayPal,470
PAY_00666,TX_01247,2024-08-30 08:52:42,Bank Transfer,138
PAY_00667,TX_00766,2024-02-22 14:33:45,Credit Card,426
PAY_00668,TX_03652,2024-02-16 01:10:02,Credit Card,209
PAY_00669,TX_02613,2024-11-28 02:22:57,PayPal,298
PAY_00670,TX_04563,2024-06-03 07:29:34,Bank Transfer,319
PAY_00671,TX_03829,2024-07-21 18:25:31,Credit Card,75
PAY_00672,TX_04582,2024-10-17 01:49:03,PayPal,215
PAY_00673,TX_00444,2024-11-14 13:18:50,Bank Transfer,398
PAY_00674,TX_00905,2024-06-24 11:56:48,PayPal,42
PAY_00675,TX_02911,2024-06-15 13:49:09,PayPal,284
PAY_00676,TX_03210,2024-09-17 12:13:48,Credit Card,264
PAY_00677,TX_01802,2024-04-07 14:15:28,Bank Transfer,279
PAY_00678,TX_00926,2024-09-29 19:33:50,Credit Card,437
PAY_00679,TX_03722,2024-08-03 03:31:33,Bank Transfer,250
PAY_00680,TX_04388,2024-05-23 19:05:05,Bank Transfer,229
PAY_00681,TX_00752,2024-11-11 21:21:15,PayPal,181
PAY_00682,TX_01235,2024-02-20 14:46:18,PayPal,396
PAY_00683,TX_02923,2024-05-10 02:52:38,Bank Transfer,373
PAY_00684,TX_00663,2024-03-07 15:50:46,PayPal,189
PAY_00685,TX_03196,2024-09-30 23:17:47,Credit Card,406
PAY_00686,TX_01585,2024-02-23 02:24:51,Bank Transfer,358
PAY_00687,TX_00920,2024-04-25 15:27:45,Credit Card,309
PAY_00688,TX_04220,2024-10-05 07:42:03,PayPal,493
PAY_00689,TX_00068,2024-11-13 23:56:10,Bank Transfer,246
PAY_00690,TX_04571,2024-03-27 04:08:54,PayPal,380
PAY_00691,TX_04454,2024-10-21 11:20:32,Credit Card,382
PAY_00692,TX_01767,2024-10-22 06:28:11,Bank Transfer,498
PAY_00693,TX_01954,2024-11-01 22:13:14,PayPal,62
PAY_00694,TX_02569,2024-11-08 08:46:34,Credit Card,494
PAY_00695,TX_03709,2024-08-16 02:57:05,Credit Card,214
PAY_00696,TX_04929,2024-08-16 15:29:47,PayPal,440
PAY_00697,TX_02672,2024-05-11 18:11:42,Bank Transfer,31
PAY_00698,TX_03400,2024-07-03 13:31:45,PayPal,490
PAY_00699,TX_01354,2024-08-23 11:40:32,Bank Transfer,484
PAY_00700,TX_00443,2024-06-25 20:36:40,Credit Card,291
PAY_00701,TX_00601,2024-01-18 10:33:09,Credit Card,81
PAY_00702,TX_03167,2024-09-03 17:16:31,Credit Card,36
PAY_00703,TX_03943,2024-04-06 15:43:14,PayPal,290
PAY_00704,TX_02810,2024-01-22 05:54:35,PayPal,45
PAY_00705,TX_03389,2024-09-25 16:54:29,PayPal,64
PAY_00706,TX_04583,2024-07-30 15:26:30,Credit Card,405
PAY_00707,TX_02787,2024-11-23 20:44:02,Bank Transfer,164
PAY_00708,TX_02696,2024-01-25 03:05:34,PayPal,84
PAY_00709,TX_03649,2024-10-26 03:54:27,PayPal,369
PAY_00710,TX_02053,2024-04-27 21:10:23,PayPal,499
PAY_00711,TX_00632,2024-03-10 08:00:57,Credit Card,305
PAY_00712,TX_03443,2024-07-12 02:30:29,Bank Transfer,87
PAY_00713,TX_01755,2024-06-27 21:42:38,Bank Transfer,381
PAY_00714,TX_03034,2024-07-11 07:40:05,Bank Transfer,319
PAY_00715,TX_01579,2024-04-10 14:22:32,PayPal,115
PAY_00716,TX_00026,2024-11-07 03:26:25,PayPal,79
PAY_00717,TX_02210,2024-10-07 12:43:48,Bank Transfer,276
PAY_00718,TX_02903,2024-05-07 18:39:48,Credit Card,38
PAY_00719,TX_01130,2024-06-26 09:17:10,Bank Transfer,52
PAY_00720,TX_04997,2024-01-08 10:49:40,PayPal,486
PAY_00721,TX_04105,2024-10-14 17:48:27,Bank Transfer,439
PAY_00722,TX_04146,2024-09-24 22:56:09,Bank Transfer,110
PAY_00723,TX_00442,2024-09-12 08:18:11,Bank Transfer,480
PAY_00724,TX_03896,2024-06-27 23:43:07,Credit Card,494
PAY_00725,TX_04798,2024-10-19 07:46:54,PayPal,257
PAY_00726,TX_04850,2024-07-21 22:56:09,PayPal,481
PAY_00727,TX_01829,2024-11-02 14:14:19,Bank Transfer,43
PAY_00728,TX_01536,2024-09-04 17:29:34,PayPal,246
PAY_00729,TX_04326,2024-08-29 04:57:01,Credit Card,358
PAY_00730,TX_00560,2024-02-19 04:45:37,Bank Transfer,400
PAY_00731,TX_01174,2024-10-06 16:17:27,Credit Card,428
PAY_00732,TX_01879,2024-09-24 20:40:36,Bank Transfer,414
PAY_00733,TX_02256,2024-06-11 19:16:28,Bank Transfer,284
PAY_00734,TX_01085,2024-12-22 05:36:35,Bank Transfer,25
PAY_00735,TX_03915,2024-03-24 12:37:28,Credit Card,77
PAY_00736,TX_00239,2024-09-08 11:57:05,PayPal,119
PAY_00737,TX_02915,2024-06-09 16:49:38,PayPal,141
PAY_00738,TX_02096,2024-11-26 10:30:54,PayPal,376
PAY_00739,TX_01472,2024-05-04 15:59:19,PayPal,176
PAY_00740,TX_02046,2024-02-15 12:15:38,Credit Card,220
PAY_00741,TX_04613,2024-04-14 01:57:23,PayPal,244
PAY_00742,TX_03684,2024-10-11 15:15:52,PayPal,490
PAY_00743,TX_00205,2024-11-10 12:20:12,Bank Transfer,482
PAY_00744,TX_03601,2024-10-23 07:11:39,Credit Card,286
PAY_00745,TX_02138,2024-01-01 21:24:09,Bank Transfer,170
PAY_00746,TX_01214,2024-02-29 23:32:57,PayPal,429
PAY_00747,TX_03835,2024-05-14 06:19:53,Bank Transfer,276
PAY_00748,TX_03092,2024-09-05 09:24:56,PayPal,497
PAY_00749,TX_01383,2024-02-09 08:31:37,Bank Transfer,100
PAY_00750,TX_03681,2024-01-06 11:06:48,Credit Card,450
PAY_00751,TX_01680,2024-01-18 23:04:32,Bank Transfer,385
PAY_00752,TX_00007,2024-11-08 19:32:05,Bank Transfer,444
PAY_00753,TX_01886,2024-11-17 23:11:11,Bank Transfer,426
PAY_00754,TX_03499,2024-02-23 05:51:53,Bank Transfer,119
PAY_00755,TX_00296,2024-08-04 11:10:37,PayPal,124
PAY_00756,TX_00264,2024-06-16 06:59:49,Bank Transfer,271
PAY_00757,TX_02138,2024-08-29 12:34:21,Credit Card,152
PAY_00758,TX_04949,2024-10-07 20:49:43,Bank Transfer,118
PAY_00759,TX_03866,2024-04-07 13:59:50,Credit Card,197
PAY_00760,TX_04497,2024-08-05 16:26:30,Bank Transfer,284
PAY_00761,TX_04453,2024-09-28 03:02:22,PayPal,151
PAY_00762,TX_02547,2024-08-20 12:07:45,Credit Card,218
PAY_00763,TX_04930,2024-03-24 01:24:43,Credit Card,212
PAY_00764,TX_04531,2024-07-13 05:22:02,Bank Transfer,227
PAY_00765,TX_00119,2024-02-27 20:01:23,PayPal,76
PAY_00766,TX_02396,2024-05-31 08:03:12,PayPal,399
PAY_00767,TX_03368,2024-03-03 10:28:15,Credit Card,428
PAY_00768,TX_01703,2024-06-13 23:42:03,Bank Transfer,461
PAY_00769,TX_00530,2024-09-02 13:44:58,PayPal,281
PAY_00770,TX_03675,2024-09-11 23:09:51,PayPal,249
PAY_00771,TX_00303,2024-08-28 09:50:34,PayPal,161
PAY_00772,TX_04068,2024-10-04 21:03:08,Bank Transfer,82
PAY_00773,TX_04252,2024-05-30 13:39:02,Bank Transfer,137
PAY_00774,TX_03969,2024-05-22 18:06:59,Credit Card,478
PAY_00775,TX_00014,2024-12-27 00:35:36,Bank Transfer,340
PAY_00776,TX_02804,2024-05-17 19:30:13,PayPal,327
PAY_00777,TX_00889,2024-02-21 15:19:17,Credit Card,340
PAY_00778,TX_03529,2024-01-04 07:39:36,Bank Transfer,264
PAY_00779,TX_01197,2024-07-21 20:50:52,PayPal,400
PAY_00780,TX_04541,2024-03-15 11:24:39,PayPal,375
PAY_00781,TX_02170,2024-10-08 04:28:05,Credit Card,155
PAY_00782,TX_03569,2024-09-06 10:24:44,Credit Card,115
PAY_00783,TX_02232,2024-02-02 23:03:01,Bank Transfer,244
PAY_00784,TX_01844,2024-08-03 11:49:09,Bank Transfer,27
PAY_00785,TX_03652,2024-05-25 03:21:07,Credit Card,33
PAY_00786,TX_03877,2024-09-25 02:20:36,Credit Card,43
PAY_00787,TX_02719,2024-08-30 02:00:34,PayPal,211
PAY_00788,TX_00049,2024-04-07 02:42:00,Bank Transfer,260
PAY_00789,TX_00181,2024-07-24 05:28:29,PayPal,368
PAY_00790,TX_03879,2024-06-09 21:23:26,Credit Card,44
PAY_00791,TX_01418,2024-12-27 10:29:30,Credit Card,409
PAY_00792,TX_03465,2024-10-21 02:18:09,Credit Card,148
PAY_00793,TX_03420,2024-07-02 00:47:22,Bank Transfer,106
PAY_00794,TX_00530,2024-07-30 09:48:06,Credit Card,252
PAY_00795,TX_04680,2024-04-08 03:40:00,Credit Card,308
PAY_00796,TX_01287,2024-07-05 03:48:09,Bank Transfer,417
PAY_00797,TX_02191,2024-07-31 23:19:23,Credit Card,466
PAY_00798,TX_00707,2024-02-20 04:19:34,Bank Transfer,75
PAY_00799,TX_03218,2024-08-10 14:02:09,Credit Card,209
PAY_00800,TX_00294,2024-08-30 00:29:08,Bank Transfer,47
PAY_00801,TX_01562,2024-07-08 14:11:44,Bank Transfer,48
PAY_00802,TX_04518,2024-10-02 00:17:08,Bank Transfer,298
PAY_00803,TX_02612,2024-04-03 05:49:46,Bank Transfer,191
PAY_00804,TX_00661,2024-09-07 09:27:15,PayPal,57
PAY_00805,TX_03179,2024-02-16 01:35:12,Bank Transfer,452
PAY_00806,TX_03390,2024-11-12 23:27:55,Bank Transfer,318
PAY_00807,TX_02107,2024-01-30 23:09:49,Bank Transfer,285
PAY_00808,TX_03064,2024-04-15 08:35:12,Bank Transfer,46
PAY_00809,TX_02841,2024-12-14 04:02:14,Credit Card,155
PAY_00810,TX_03497,2024-02-27 18:42:04,Credit Card,255
