subscription_id,customer_id,plan,start_date,end_date,status,monthly_price_usd
Sub_1171,Client_357,Standard,2024-09-07 04:05:18,2024-12-26 21:21:46,Active,100
Sub_1172,Client_601,Standard,2024-05-06 17:18:07,2024-07-29 04:36:17,Paused,200
Sub_1173,Client_274,Standard,2024-02-25 17:24:07,2024-10-25 23:06:58,Active,30
Sub_1174,Client_019,Basic,2024-03-06 04:13:33,2024-12-05 09:47:47,Active,50
Sub_1175,Client_983,Standard,2024-02-26 23:52:54,2024-03-20 16:52:09,Cancelled,50
Sub_1176,Client_311,Standard,2024-06-29 13:36:51,2024-04-29 17:03:01,Active,100
Sub_1177,Client_870,Basic,2024-01-22 08:42:13,2024-02-13 21:15:28,Active,30
Sub_1178,Client_886,Premium,2024-09-18 07:37:25,2024-08-30 01:13:28,Active,30
Sub_1179,Client_978,Premium,2024-10-12 16:17:31,2024-12-13 16:17:40,Active,30
Sub_1180,Client_154,Standard,2024-09-01 00:00:04,2024-02-22 16:18:04,Active,100
Sub_1181,Client_390,Basic,2024-04-18 19:56:39,2024-06-26 20:02:35,Active,50
Sub_1182,Client_260,Premium,2024-06-22 21:52:20,2024-07-17 20:25:01,Active,200
Sub_1183,Client_620,Standard,2024-03-25 17:38:25,2024-06-10 03:47:18,Active,100
Sub_1184,Client_883,Standard,2024-07-18 15:43:42,2024-06-13 06:10:16,Active,200
Sub_1185,Client_797,Basic,2024-03-05 15:16:21,2024-02-08 21:05:28,Active,50
Sub_1186,Client_571,Standard,2024-10-03 22:12:44,2024-03-23 04:36:48,Active,100
Sub_1187,Client_125,Premium,2024-06-14 16:32:18,2024-09-08 04:03:10,Paused,50
Sub_1188,Client_354,Basic,2024-10-19 02:56:32,2024-02-05 00:39:28,Active,200
Sub_1189,Client_273,Premium,2024-03-24 23:38:20,2024-06-17 08:46:42,Active,30
Sub_1190,Client_619,Premium,2024-01-14 20:37:22,2024-12-09 12:03:17,Active,30
Sub_1191,Client_811,Premium,2024-01-14 21:12:09,2024-08-07 11:16:33,Active,200
Sub_1192,Client_245,Standard,2024-01-21 17:17:08,2024-04-10 08:10:49,Active,30
Sub_1193,Client_848,Standard,2024-03-22 15:01:54,2024-09-13 23:42:19,Active,200
Sub_1194,Client_450,Premium,2024-08-09 01:39:52,2024-02-13 12:18:18,Active,100
Sub_1195,Client_930,Premium,2024-04-21 07:39:19,2024-11-23 06:00:00,Active,100
Sub_1196,Client_247,Basic,2024-10-29 09:41:22,2024-09-25 01:28:32,Cancelled,100
Sub_1197,Client_520,Basic,2024-06-19 23:09:12,2024-12-04 11:53:48,Active,30
Sub_1198,Client_141,Standard,2024-04-12 13:11:26,2024-11-01 10:28:16,Active,50
Sub_1199,Client_362,Standard,2024-05-11 14:44:53,2024-03-04 22:56:51,Active,30
Sub_1200,Client_008,Basic,2024-03-10 15:23:24,2024-03-15 08:52:18,Active,30
Sub_1201,Client_478,Premium,2024-02-18 17:04:54,2024-07-07 17:58:41,Active,50
Sub_1202,Client_352,Standard,2024-07-18 22:33:55,2024-06-01 05:11:04,Active,50
Sub_1203,Client_996,Premium,2024-07-15 17:02:43,2024-05-13 05:42:37,Active,50
Sub_1204,Client_495,Basic,2024-10-24 15:43:39,2024-08-14 22:33:02,Cancelled,50
Sub_1205,Client_606,Standard,2024-02-21 04:15:40,2024-11-27 06:59:02,Cancelled,30
Sub_1206,Client_833,Standard,2024-05-03 23:14:41,2024-04-19 14:17:17,Active,200
Sub_1207,Client_427,Basic,2024-06-21 19:32:07,2024-10-02 04:45:16,Active,100
Sub_1208,Client_039,Standard,2024-10-06 10:02:30,2024-05-07 21:12:03,Cancelled,200
Sub_1209,Client_593,Basic,2024-04-06 16:18:55,2024-05-11 21:55:48,Active,30
Sub_1210,Client_187,Standard,2024-04-23 13:19:01,2024-12-14 15:49:45,Active,50
Sub_1211,Client_596,Basic,2024-02-14 15:53:24,2024-11-13 03:44:52,Active,100
Sub_1212,Client_600,Standard,2024-01-27 21:57:32,2024-07-08 16:12:05,Active,100
Sub_1213,Client_754,Premium,2024-06-20 02:39:44,2024-12-09 04:35:08,Active,200
Sub_1214,Client_854,Premium,2024-06-15 07:12:22,2024-08-23 01:47:04,Active,30
Sub_1215,Client_093,Premium,2024-09-11 12:12:56,2024-10-01 21:54:09,Active,30
Sub_1216,Client_086,Standard,2024-01-11 17:50:52,2024-12-25 06:17:26,Active,30
Sub_1217,Client_044,Standard,2024-10-25 01:34:57,2024-09-15 12:36:37,Cancelled,100
Sub_1218,Client_137,Premium,2024-01-07 22:45:38,2024-12-14 08:08:36,Active,200
Sub_1219,Client_421,Premium,2024-05-31 23:12:18,2024-05-30 22:24:03,Active,100
Sub_1220,Client_074,Basic,2024-01-01 20:37:11,2024-09-17 05:31:15,Active,100
Sub_1221,Client_548,Basic,2024-09-24 20:24:38,2024-12-06 12:43:49,Cancelled,50
Sub_1222,Client_613,Basic,2024-09-15 09:05:02,2024-04-24 12:47:47,Cancelled,200
Sub_1223,Client_988,Premium,2024-02-10 19:29:45,2024-10-26 20:25:48,Active,50
Sub_1224,Client_512,Premium,2024-08-30 03:51:22,2024-07-30 10:41:40,Active,30
Sub_1225,Client_156,Premium,2024-01-31 00:17:30,2024-10-16 01:57:10,Cancelled,100
Sub_1226,Client_938,Basic,2024-05-23 15:32:17,2024-12-03 13:30:00,Active,200
Sub_1227,Client_255,Standard,2024-08-18 05:12:30,2024-10-21 17:32:09,Active,30
Sub_1228,Client_171,Premium,2024-02-11 16:15:57,2024-06-22 15:22:14,Active,200
Sub_1229,Client_981,Standard,2024-09-25 21:04:35,2024-11-17 12:53:39,Active,100
Sub_1230,Client_728,Standard,2024-04-19 14:12:20,2024-02-19 03:10:05,Active,200
Sub_1231,Client_170,Standard,2024-06-09 18:19:18,2024-10-23 10:36:39,Active,30
Sub_1232,Client_764,Basic,2024-05-15 02:52:37,2024-12-07 02:09:39,Active,50
Sub_1233,Client_872,Standard,2024-04-26 08:05:26,2024-08-17 06:53:04,Paused,100
Sub_1234,Client_322,Premium,2024-04-13 01:50:08,2024-11-25 05:57:01,Cancelled,50
Sub_1235,Client_567,Basic,2024-06-09 12:03:51,2024-07-31 20:43:59,Paused,100
Sub_1236,Client_456,Premium,2024-09-10 11:49:00,2024-10-20 00:18:53,Paused,30
Sub_1237,Client_944,Premium,2024-02-20 16:06:27,2024-11-23 01:14:55,Active,100
Sub_1238,Client_603,Basic,2024-02-14 10:39:33,2024-10-21 11:50:15,Active,50
Sub_1239,Client_790,Premium,2024-07-28 23:11:20,2024-10-08 11:09:07,Active,100
Sub_1240,Client_613,Premium,2024-03-28 05:25:24,2024-04-01 02:42:36,Cancelled,30
Sub_1241,Client_155,Basic,2024-05-31 19:03:57,2024-07-13 05:44:59,Active,100
Sub_1242,Client_889,Premium,2024-03-03 17:54:11,2024-08-02 07:49:27,Paused,50
Sub_1243,Client_349,Standard,2024-03-24 15:48:39,2024-12-15 05:02:15,Active,30
Sub_1244,Client_451,Premium,2024-08-04 20:50:36,2024-06-30 07:19:30,Cancelled,50
Sub_1245,Client_876,Standard,2024-02-04 17:24:24,2024-12-29 12:06:48,Active,100
Sub_1246,Client_653,Premium,2024-10-27 05:01:55,2024-11-17 09:25:38,Active,200
Sub_1247,Client_173,Basic,2024-08-22 20:38:10,2024-09-06 00:03:44,Cancelled,50
Sub_1248,Client_010,Basic,2024-04-19 01:21:27,2024-12-11 15:03:29,Active,100
Sub_1249,Client_740,Premium,2024-08-17 18:12:57,2024-10-14 21:49:02,Cancelled,200
Sub_1250,Client_265,Basic,2024-10-20 19:06:32,2024-12-24 10:41:25,Active,200
Sub_1251,Client_438,Premium,2024-07-14 21:29:54,2024-03-04 21:58:19,Active,30
Sub_1252,Client_760,Basic,2024-04-07 18:18:51,2024-04-30 11:47:21,Active,200
Sub_1253,Client_247,Standard,2024-01-26 13:36:17,2024-10-10 02:34:57,Active,50
Sub_1254,Client_667,Premium,2024-07-07 05:07:28,2024-02-07 06:32:53,Active,50
Sub_1255,Client_546,Standard,2024-01-15 02:08:29,2024-08-19 12:16:45,Active,200
Sub_1256,Client_499,Standard,2024-08-21 04:38:34,2024-08-04 16:01:52,Active,100
Sub_1257,Client_129,Premium,2024-10-17 18:21:10,2024-05-06 23:38:02,Active,50
Sub_1258,Client_672,Standard,2024-03-25 16:07:44,2024-02-13 09:27:40,Active,50
Sub_1259,Client_601,Premium,2024-09-10 14:09:04,2024-05-23 00:15:28,Active,30
Sub_1260,Client_605,Standard,2024-06-08 12:25:50,2024-11-11 04:16:04,Cancelled,100
Sub_1261,Client_327,Premium,2024-09-30 17:53:35,2024-07-26 01:48:09,Active,200
Sub_1262,Client_753,Premium,2024-04-15 08:46:51,2024-04-12 03:14:34,Active,100
Sub_1263,Client_835,Basic,2024-09-19 00:17:12,2024-09-20 00:16:56,Active,30
Sub_1264,Client_980,Premium,2024-01-27 08:06:38,2024-03-12 10:48:31,Active,30
Sub_1265,Client_404,Premium,2024-02-26 15:02:51,2024-10-22 10:56:13,Active,100
Sub_1266,Client_629,Standard,2024-09-03 03:54:36,2024-09-24 23:24:07,Paused,30
Sub_1267,Client_606,Premium,2024-10-27 22:43:46,2024-03-30 23:29:50,Cancelled,30
Sub_1268,Client_675,Basic,2024-10-31 19:41:06,2024-06-20 00:41:34,Active,30
Sub_1269,Client_611,Standard,2024-04-11 14:38:36,2024-12-09 23:19:12,Active,100
Sub_1270,Client_625,Standard,2024-09-20 00:41:47,2024-12-28 13:57:03,Cancelled,30
Sub_1271,Client_359,Basic,2024-04-27 13:35:15,2024-06-18 19:30:06,Active,200
Sub_1272,Client_603,Standard,2024-07-13 14:22:56,2024-02-15 15:01:33,Active,200
Sub_1273,Client_858,Standard,2024-01-01 05:19:16,2024-11-08 16:00:11,Active,50
Sub_1274,Client_718,Standard,2024-10-07 00:24:16,2024-05-09 07:58:19,Active,200
Sub_1275,Client_017,Standard,2024-01-30 17:59:08,2024-07-22 03:04:11,Paused,50
Sub_1276,Client_274,Basic,2024-08-11 20:11:44,2024-12-28 18:11:40,Active,100
Sub_1277,Client_685,Basic,2024-03-21 14:39:05,2024-07-21 14:20:26,Active,30
Sub_1278,Client_116,Standard,2024-05-30 22:58:54,2024-07-21 04:31:12,Active,200
Sub_1279,Client_861,Standard,2024-05-25 03:24:42,2024-03-22 19:14:47,Cancelled,50
Sub_1280,Client_980,Basic,2024-03-04 08:35:06,2024-05-20 20:44:32,Cancelled,100
Sub_1281,Client_693,Basic,2024-10-11 09:50:23,2024-08-07 16:03:32,Active,50
Sub_1282,Client_091,Basic,2024-04-28 02:13:58,2024-06-10 09:56:08,Active,30
Sub_1283,Client_082,Standard,2024-06-12 02:46:19,2024-12-26 17:39:31,Active,200
Sub_1284,Client_324,Standard,2024-09-08 01:20:21,2024-04-06 14:42:07,Cancelled,100
Sub_1285,Client_961,Premium,2024-01-11 04:56:49,2024-05-30 06:35:54,Cancelled,50
Sub_1286,Client_114,Basic,2024-02-22 01:48:31,2024-09-11 04:27:36,Active,100
Sub_1287,Client_769,Standard,2024-10-26 19:17:01,2024-11-22 19:49:53,Cancelled,50
Sub_1288,Client_058,Basic,2024-03-14 13:48:15,2024-02-28 20:08:41,Active,50
Sub_1289,Client_154,Standard,2024-02-14 01:51:22,2024-08-20 01:52:42,Active,30
Sub_1290,Client_877,Basic,2024-07-09 10:56:27,2024-11-28 21:30:35,Active,30
Sub_1291,Client_404,Standard,2024-07-20 15:41:05,2024-11-04 19:57:57,Active,50
Sub_1292,Client_628,Premium,2024-10-20 17:40:10,2024-03-28 19:37:07,Active,200
Sub_1293,Client_855,Premium,2024-09-22 01:51:44,2024-03-04 22:20:59,Active,100
Sub_1294,Client_266,Basic,2024-04-07 10:26:25,2024-07-31 04:03:54,Active,100
Sub_1295,Client_315,Standard,2024-02-09 09:02:35,2024-02-02 07:25:42,Active,30
Sub_1296,Client_715,Standard,2024-08-26 11:28:07,2024-05-27 00:02:30,Active,200
Sub_1297,Client_041,Basic,2024-09-04 14:16:21,2024-03-11 07:43:22,Active,50
Sub_1298,Client_105,Standard,2024-07-15 11:22:06,2024-12-08 08:00:57,Active,30
Sub_1299,Client_901,Basic,2024-07-05 02:06:25,2024-08-10 23:23:36,Active,50
Sub_1300,Client_890,Standard,2024-08-29 09:30:46,2024-11-05 14:49:16,Active,50
Sub_1301,Client_193,Basic,2024-10-23 01:40:51,2024-05-29 15:58:28,Cancelled,30
Sub_1302,Client_401,Standard,2024-08-25 09:08:53,2024-10-10 01:29:41,Cancelled,200
Sub_1303,Client_278,Basic,2024-08-20 06:31:22,2024-03-18 06:27:12,Cancelled,100
Sub_1304,Client_354,Standard,2024-07-10 14:28:14,2024-02-14 03:44:05,Active,30
Sub_1305,Client_749,Premium,2024-06-02 15:04:40,2024-05-06 00:17:25,Active,200
Sub_1306,Client_937,Standard,2024-03-30 20:47:41,2024-12-20 21:26:00,Active,50
Sub_1307,Client_733,Basic,2024-10-15 03:46:06,2024-09-03 14:23:19,Active,30
Sub_1308,Client_580,Premium,2024-10-17 16:02:58,2024-08-28 10:29:44,Active,100
Sub_1309,Client_709,Standard,2024-09-06 04:52:50,2024-08-20 23:42:52,Active,100
Sub_1310,Client_256,Premium,2024-06-21 19:21:53,2024-03-12 03:19:42,Cancelled,50
Sub_1311,Client_651,Standard,2024-09-27 15:06:44,2024-04-24 11:11:21,Active,30
Sub_1312,Client_824,Premium,2024-08-01 20:26:03,2024-11-02 14:55:03,Paused,100
Sub_1313,Client_947,Basic,2024-05-10 09:30:05,2024-12-29 23:05:22,Cancelled,30
Sub_1314,Client_661,Standard,2024-09-02 02:35:47,2024-03-21 10:30:47,Active,100
Sub_1315,Client_099,Standard,2024-03-16 03:59:34,2024-08-09 16:39:11,Cancelled,50
Sub_1316,Client_588,Basic,2024-10-09 14:08:19,2024-03-23 20:17:41,Active,50
Sub_1317,Client_282,Premium,2024-05-13 02:00:31,2024-02-05 18:52:44,Cancelled,30
Sub_1318,Client_883,Basic,2024-10-22 05:37:28,2024-07-19 12:51:17,Active,200
Sub_1319,Client_403,Basic,2024-02-04 00:41:47,2024-03-05 16:38:13,Cancelled,200
Sub_1320,Client_109,Premium,2024-08-05 21:50:57,2024-11-26 12:34:42,Active,50
Sub_1321,Client_700,Basic,2024-05-12 01:20:42,2024-04-27 17:12:09,Paused,100
Sub_1322,Client_199,Standard,2024-02-27 02:39:09,2024-04-16 20:06:24,Active,200
Sub_1323,Client_303,Standard,2024-01-14 09:10:45,2024-11-17 08:00:59,Active,50
Sub_1324,Client_327,Standard,2024-02-27 00:30:22,2024-08-13 19:06:21,Cancelled,100
Sub_1325,Client_154,Basic,2024-01-02 20:09:58,2024-09-15 05:48:41,Cancelled,100
Sub_1326,Client_552,Standard,2024-04-26 11:44:47,2024-07-05 06:52:59,Active,200
Sub_1327,Client_645,Standard,2024-04-14 07:13:23,2024-03-10 16:17:41,Active,50
Sub_1328,Client_405,Standard,2024-07-05 17:57:16,2024-10-24 08:42:50,Active,100
Sub_1329,Client_462,Standard,2024-08-25 17:34:29,2024-05-04 19:03:39,Paused,100
Sub_1330,Client_132,Standard,2024-08-29 01:24:06,2024-03-29 19:44:41,Cancelled,30
Sub_1331,Client_791,Standard,2024-04-30 06:33:39,2024-03-26 00:40:17,Cancelled,30
Sub_1332,Client_874,Basic,2024-03-12 13:53:18,2024-08-27 13:07:50,Active,200
Sub_1333,Client_084,Standard,2024-06-21 18:05:11,2024-03-01 09:43:34,Active,30
Sub_1334,Client_399,Standard,2024-04-04 23:32:16,2024-11-12 17:10:34,Active,50
Sub_1335,Client_754,Premium,2024-09-11 00:32:06,2024-10-19 21:20:35,Cancelled,200
Sub_1336,Client_628,Basic,2024-06-04 18:04:40,2024-11-03 15:16:03,Active,200
Sub_1337,Client_109,Basic,2024-02-21 15:25:18,2024-05-31 20:35:42,Cancelled,30
Sub_1338,Client_221,Basic,2024-06-08 11:05:13,2024-04-24 15:26:24,Active,100
Sub_1339,Client_904,Basic,2024-01-21 22:21:56,2024-02-05 04:20:28,Active,50
Sub_1340,Client_553,Standard,2024-01-12 01:33:31,2024-04-01 09:10:41,Active,50
Sub_1341,Client_368,Standard,2024-08-24 12:25:21,2024-06-05 19:23:20,Active,50
Sub_1342,Client_147,Premium,2024-08-25 17:12:05,2024-12-22 05:08:09,Active,200
Sub_1343,Client_112,Premium,2024-10-27 10:46:19,2024-05-12 11:12:23,Active,50
Sub_1344,Client_615,Basic,2024-08-29 18:16:49,2024-07-12 11:15:20,Active,100
Sub_1345,Client_558,Premium,2024-10-21 15:58:57,2024-03-01 15:36:31,Cancelled,100
Sub_1346,Client_924,Premium,2024-01-20 21:02:35,2024-02-15 14:41:34,Active,30
Sub_1347,Client_494,Basic,2024-09-09 14:39:12,2024-04-11 04:53:10,Active,50
Sub_1348,Client_505,Basic,2024-03-20 06:27:09,2024-11-17 22:13:16,Active,200
Sub_1349,Client_475,Premium,2024-05-14 14:56:40,2024-03-12 02:23:05,Active,30
Sub_1350,Client_836,Standard,2024-09-07 21:32:14,2024-09-10 06:33:31,Cancelled,100
Sub_1351,Client_890,Premium,2024-10-13 10:14:19,2024-11-14 15:28:01,Active,50
Sub_1352,Client_271,Premium,2024-10-19 19:28:58,2024-12-11 23:04:05,Cancelled,100
Sub_1353,Client_995,Standard,2024-05-11 06:38:46,2024-02-08 12:52:30,Active,30
Sub_1354,Client_421,Standard,2024-07-10 15:27:34,2024-10-09 03:12:02,Active,100
Sub_1355,Client_897,Basic,2024-09-05 09:59:18,2024-02-20 19:42:34,Active,50
Sub_1356,Client_707,Basic,2024-03-20 06:33:41,2024-05-29 18:42:38,Active,50
Sub_1357,Client_367,Premium,2024-04-28 22:32:05,2024-05-16 03:32:21,Active,30
Sub_1358,Client_280,Standard,2024-04-15 00:11:24,2024-08-22 22:25:06,Cancelled,50
Sub_1359,Client_283,Basic,2024-09-15 19:12:57,2024-09-13 14:52:39,Active,100
Sub_1360,Client_040,Premium,2024-08-28 02:36:34,2024-05-11 13:55:10,Active,100
Sub_1361,Client_959,Standard,2024-01-02 14:38:53,2024-10-22 13:02:02,Active,200
Sub_1362,Client_189,Premium,2024-08-26 06:35:13,2024-09-03 04:11:58,Active,200
Sub_1363,Client_164,Basic,2024-10-09 13:52:43,2024-10-18 20:24:12,Active,200
Sub_1364,Client_994,Basic,2024-04-24 00:26:45,2024-02-07 22:10:59,Active,100
Sub_1365,Client_989,Standard,2024-01-04 03:00:01,2024-11-06 04:26:03,Active,100
Sub_1366,Client_536,Premium,2024-06-14 11:47:48,2024-11-05 22:54:01,Active,30
Sub_1367,Client_536,Standard,2024-09-04 15:00:47,2024-05-12 04:18:45,Active,200
Sub_1368,Client_004,Basic,2024-01-17 04:41:38,2024-11-25 12:25:18,Cancelled,100
Sub_1369,Client_835,Basic,2024-02-18 00:03:33,2024-04-20 04:16:56,Active,30
Sub_1370,Client_290,Premium,2024-09-18 23:18:45,2024-04-02 07:53:21,Active,100
Sub_1371,Client_953,Premium,2024-01-10 01:20:09,2024-06-19 23:12:06,Paused,30
Sub_1372,Client_433,Premium,2024-04-01 03:49:06,2024-06-12 17:55:26,Active,200
Sub_1373,Client_471,Standard,2024-04-26 23:20:34,2024-11-05 08:53:37,Active,200
Sub_1374,Client_181,Premium,2024-07-06 22:48:43,2024-02-25 22:31:45,Active,200
Sub_1375,Client_248,Premium,2024-07-21 10:30:07,2024-02-15 06:45:07,Active,100
Sub_1376,Client_628,Basic,2024-03-07 14:45:36,2024-06-02 23:10:32,Active,100
Sub_1377,Client_279,Basic,2024-05-31 11:37:42,2024-12-16 22:55:19,Paused,30
Sub_1378,Client_877,Premium,2024-07-17 01:59:40,2024-10-05 07:04:07,Cancelled,50
Sub_1379,Client_581,Premium,2024-10-12 06:23:51,2024-08-12 04:02:41,Cancelled,50
Sub_1380,Client_863,Basic,2024-05-13 19:53:37,2024-11-01 19:53:14,Cancelled,200
Sub_1381,Client_254,Premium,2024-02-01 23:42:59,2024-03-30 06:07:21,Active,50
Sub_1382,Client_181,Standard,2024-06-29 08:59:53,2024-04-06 14:14:30,Active,200
Sub_1383,Client_830,Standard,2024-02-03 01:56:54,2024-02-12 16:19:49,Cancelled,30
Sub_1384,Client_681,Standard,2024-08-08 01:09:43,2024-07-02 01:29:01,Paused,50
Sub_1385,Client_825,Premium,2024-08-05 13:41:36,2024-05-17 16:07:05,Active,50
Sub_1386,Client_509,Basic,2024-10-01 06:20:35,2024-06-20 19:41:56,Paused,200
Sub_1387,Client_761,Premium,2024-05-09 12:18:13,2024-10-07 00:56:32,Active,30
Sub_1388,Client_700,Premium,2024-05-05 01:22:26,2024-05-07 23:52:01,Active,50
Sub_1389,Client_566,Basic,2024-08-31 07:09:56,2024-09-03 10:10:08,Active,50
Sub_1390,Client_326,Basic,2024-07-01 00:12:15,2024-07-31 10:52:02,Active,50
Sub_1391,Client_357,Basic,2024-02-15 01:26:33,2024-06-26 13:52:01,Active,30
Sub_1392,Client_825,Standard,2024-03-06 18:17:48,2024-10-17 18:41:24,Active,30
Sub_1393,Client_650,Premium,2024-01-15 12:52:39,2024-08-29 23:53:55,Active,50
Sub_1394,Client_680,Basic,2024-08-06 15:28:23,2024-06-22 09:54:30,Active,200
Sub_1395,Client_391,Premium,2024-03-17 14:54:50,2024-03-24 02:55:16,Active,200
Sub_1396,Client_615,Standard,2024-07-31 22:10:42,2024-06-04 21:44:35,Paused,50
Sub_1397,Client_934,Standard,2024-06-11 04:24:34,2024-08-10 15:53:34,Active,30
Sub_1398,Client_085,Basic,2024-10-02 06:16:07,2024-06-25 18:06:03,Active,50
Sub_1399,Client_317,Basic,2024-10-08 19:08:31,2024-05-22 01:55:33,Active,30
Sub_1400,Client_212,Premium,2024-08-06 22:20:37,2024-08-13 04:03:31,Active,50
Sub_1401,Client_515,Basic,2024-02-28 03:19:58,2024-07-25 02:34:57,Cancelled,30
Sub_1402,Client_384,Premium,2024-04-17 17:53:59,2024-07-29 10:50:40,Active,100
Sub_1403,Client_691,Basic,2024-10-21 13:45:15,2024-10-21 08:36:45,Cancelled,200
Sub_1404,Client_342,Premium,2024-05-06 10:35:04,2024-11-09 16:17:01,Active,100
Sub_1405,Client_815,Premium,2024-08-01 06:39:35,2024-05-03 07:23:12,Active,200
Sub_1406,Client_964,Premium,2024-10-02 21:25:32,2024-11-11 08:13:11,Active,30
Sub_1407,Client_988,Premium,2024-08-07 12:08:13,2024-06-28 20:52:29,Active,100
Sub_1408,Client_844,Standard,2024-02-25 09:09:33,2024-11-30 09:28:03,Active,200
Sub_1409,Client_038,Premium,2024-08-25 19:25:00,2024-08-24 19:57:56,Active,50
Sub_1410,Client_511,Basic,2024-01-15 22:35:06,2024-06-07 07:52:42,Active,30
Sub_1411,Client_420,Standard,2024-07-10 21:13:41,2024-03-08 10:51:03,Active,30
Sub_1412,Client_751,Standard,2024-06-06 22:20:19,2024-06-03 19:27:55,Paused,50
Sub_1413,Client_169,Premium,2024-01-17 14:42:47,2024-12-29 12:47:26,Active,50
Sub_1414,Client_965,Standard,2024-10-17 09:14:24,2024-03-21 17:30:30,Active,200
Sub_1415,Client_909,Premium,2024-05-20 03:47:28,2024-11-19 18:00:47,Active,30
Sub_1416,Client_343,Basic,2024-02-07 13:54:09,2024-03-19 06:11:35,Active,200
Sub_1417,Client_826,Premium,2024-04-10 04:03:04,2024-07-08 03:08:07,Active,50
Sub_1418,Client_306,Standard,2024-07-31 18:13:32,2024-03-01 05:46:01,Cancelled,30
Sub_1419,Client_542,Basic,2024-05-25 18:42:59,2024-09-04 06:37:53,Paused,50
Sub_1420,Client_702,Premium,2024-03-03 08:24:19,2024-08-23 21:44:47,Active,200
Sub_1421,Client_869,Basic,2024-07-25 06:51:07,2024-07-08 20:42:13,Active,200
Sub_1422,Client_537,Basic,2024-10-19 04:10:18,2024-03-08 21:44:32,Active,200
Sub_1423,Client_112,Standard,2024-01-31 20:15:21,2024-12-25 07:59:44,Active,30
Sub_1424,Client_411,Basic,2024-07-29 18:52:26,2024-05-26 14:31:38,Active,50
Sub_1425,Client_947,Standard,2024-05-20 23:58:58,2024-10-06 22:37:38,Active,50
Sub_1426,Client_206,Basic,2024-08-29 07:21:06,2024-05-10 10:08:34,Active,200
Sub_1427,Client_185,Premium,2024-06-27 13:50:51,2024-09-19 16:43:22,Active,200
Sub_1428,Client_382,Basic,2024-02-20 09:34:49,2024-04-08 15:56:12,Active,200
Sub_1429,Client_496,Premium,2024-01-23 16:03:35,2024-12-25 15:52:04,Active,200
Sub_1430,Client_379,Premium,2024-06-22 16:07:32,2024-11-30 23:33:36,Active,100
Sub_1431,Client_047,Basic,2024-09-26 10:34:59,2024-02-24 20:06:17,Active,100
Sub_1432,Client_886,Premium,2024-01-12 07:48:54,2024-05-31 12:33:57,Cancelled,100
Sub_1433,Client_740,Basic,2024-05-28 19:21:10,2024-10-28 21:31:18,Active,200
Sub_1434,Client_551,Basic,2024-10-10 07:38:52,2024-02-25 18:23:37,Cancelled,200
Sub_1435,Client_528,Premium,2024-05-21 19:36:24,2024-02-07 07:45:31,Active,50
Sub_1436,Client_504,Premium,2024-10-28 15:18:12,2024-05-11 06:39:24,Active,30
Sub_1437,Client_022,Standard,2024-01-16 06:09:15,2024-09-06 19:34:02,Active,50
Sub_1438,Client_213,Premium,2024-01-12 09:29:48,2024-09-18 22:06:58,Active,100
Sub_1439,Client_310,Standard,2024-02-21 11:56:39,2024-05-30 11:39:31,Paused,50
Sub_1440,Client_661,Premium,2024-08-28 12:12:57,2024-05-13 01:51:05,Active,200
Sub_1441,Client_968,Basic,2024-01-06 13:47:12,2024-03-24 03:12:58,Active,100
Sub_1442,Client_753,Premium,2024-03-30 09:17:27,2024-12-02 07:44:41,Active,100
Sub_1443,Client_272,Basic,2024-03-16 16:59:33,2024-03-30 14:23:07,Paused,30
Sub_1444,Client_571,Basic,2024-10-13 18:13:35,2024-10-13 15:28:46,Active,30
Sub_1445,Client_799,Basic,2024-03-02 01:30:20,2024-05-24 05:37:45,Paused,100
Sub_1446,Client_938,Standard,2024-04-13 05:22:42,2024-12-11 00:29:17,Paused,100
Sub_1447,Client_202,Premium,2024-10-09 14:21:54,2024-06-09 15:32:47,Active,50
Sub_1448,Client_032,Basic,2024-05-23 23:23:35,2024-11-10 18:44:57,Cancelled,100
Sub_1449,Client_443,Basic,2024-10-07 22:36:52,2024-12-19 12:35:43,Paused,200
Sub_1450,Client_162,Standard,2024-05-11 23:12:25,2024-03-12 05:18:17,Active,50
Sub_1451,Client_767,Premium,2024-02-29 01:48:58,2024-11-04 21:21:54,Active,200
Sub_1452,Client_254,Premium,2024-06-21 07:13:01,2024-08-15 05:10:15,Active,200
Sub_1453,Client_521,Standard,2024-04-23 10:09:56,2024-03-04 05:22:04,Active,200
Sub_1454,Client_977,Standard,2024-01-01 07:21:45,2024-08-25 08:14:49,Active,100
Sub_1455,Client_651,Premium,2024-06-24 02:07:47,2024-11-06 07:25:53,Active,30
Sub_1456,Client_480,Standard,2024-06-04 05:41:53,2024-03-15 18:14:53,Active,30
Sub_1457,Client_010,Premium,2024-08-01 06:46:31,2024-04-10 16:31:51,Active,200
Sub_1458,Client_726,Premium,2024-06-30 03:01:50,2024-07-08 13:57:58,Active,100
Sub_1459,Client_505,Basic,2024-07-15 15:17:00,2024-08-12 13:42:30,Cancelled,50
Sub_1460,Client_785,Basic,2024-10-02 18:45:21,2024-08-14 15:35:15,Cancelled,200
Sub_1461,Client_836,Premium,2024-04-13 04:52:56,2024-03-03 01:43:54,Active,50
Sub_1462,Client_560,Premium,2024-07-24 10:40:31,2024-11-18 22:09:12,Active,50
Sub_1463,Client_436,Premium,2024-07-19 18:04:03,2024-02-07 18:27:33,Active,100
